date,from_code ,to_code,sku,qty,unit_cost,unit_price,extended_cost,extended_retail,dataset
7/1/2020,YYC-WH,YYC-SE,BK1064,8,9.44,18.92,75.52,151.36,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1065,11,13.4,30.64,147.4,337.04,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1065,6,13.4,30.64,80.4,183.84,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1065,6,13.4,30.64,80.4,183.84,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1066,17,17.77,42.69,302.09,725.73,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1066,16,17.77,42.69,284.32,683.04,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1066,20,17.77,42.69,355.4,853.8,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1067,15,13.58,31.86,203.7,477.9,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1067,11,13.58,31.86,149.38,350.46,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1067,8,13.58,31.86,108.64,254.88,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1068,21,9.12,16.67,191.52,350.07,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1068,21,9.12,16.67,191.52,350.07,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1068,24,9.12,16.67,218.88,400.08,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1069,18,13.61,29.08,244.98,523.44,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1069,13,13.61,29.08,176.93,378.04,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1069,9,13.61,29.08,122.49,261.72,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1070,17,12.48,23.38,212.16,397.46,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1070,12,12.48,23.38,149.76,280.56,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1070,9,12.48,23.38,112.32,210.42,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1071,14,15.36,30.25,215.04,423.5,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1071,8,15.36,30.25,122.88,242,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1071,6,15.36,30.25,92.16,181.5,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1072,22,7.28,18.13,160.16,398.86,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1072,14,7.28,18.13,101.92,253.82,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1072,6,7.28,18.13,43.68,108.78,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1073,20,15.13,28.74,302.6,574.8,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1073,15,15.13,28.74,226.95,431.1,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1073,11,15.13,28.74,166.43,316.14,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1074,19,12.5,26.87,237.5,510.53,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1074,23,12.5,26.87,287.5,618.01,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1074,12,12.5,26.87,150,322.44,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1075,23,17.56,39.21,403.88,901.83,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1075,13,17.56,39.21,228.28,509.73,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1075,7,17.56,39.21,122.92,274.47,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1076,24,10.1,23.15,242.4,555.6,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1076,15,10.1,23.15,151.5,347.25,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1076,8,10.1,23.15,80.8,185.2,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1077,25,13.59,29.79,339.75,744.75,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1077,21,13.59,29.79,285.39,625.59,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1077,19,13.59,29.79,258.21,566.01,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1078,16,17.18,31.04,274.88,496.64,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1078,12,17.18,31.04,206.16,372.48,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1078,11,17.18,31.04,188.98,341.44,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1079,27,7.23,14.67,195.21,396.09,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1079,9,7.23,14.67,65.07,132.03,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1079,12,7.23,14.67,86.76,176.04,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1080,23,17.25,37.3,396.75,857.9,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1080,13,17.25,37.3,224.25,484.9,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1080,8,17.25,37.3,138,298.4,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1081,12,14.25,26.53,171,318.36,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1081,8,14.25,26.53,114,212.24,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1081,10,14.25,26.53,142.5,265.3,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1082,18,6.81,13.93,122.58,250.74,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1082,11,6.81,13.93,74.91,153.23,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1082,10,6.81,13.93,68.1,139.3,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1083,17,9.61,17.52,163.37,297.84,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1083,10,9.61,17.52,96.1,175.2,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1083,7,9.61,17.52,67.27,122.64,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1084,26,14.5,26.9,377,699.4,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1084,16,14.5,26.9,232,430.4,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1084,15,14.5,26.9,217.5,403.5,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1085,25,6.81,14.15,170.25,353.75,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1085,24,6.81,14.15,163.44,339.6,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1085,13,6.81,14.15,88.53,183.95,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1086,17,12.99,24.59,220.83,418.03,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1086,9,12.99,24.59,116.91,221.31,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1086,11,12.99,24.59,142.89,270.49,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1087,18,10.15,22.3,182.7,401.4,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1087,8,10.15,22.3,81.2,178.4,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1087,10,10.15,22.3,101.5,223,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1088,12,13.45,30.7,161.4,368.4,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1088,10,13.45,30.7,134.5,307,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1088,6,13.45,30.7,80.7,184.2,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1089,6,6.55,15.46,39.3,92.76,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1089,7,6.55,15.46,45.85,108.22,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1089,7,6.55,15.46,45.85,108.22,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1090,24,16.46,31.93,395.04,766.32,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1090,10,16.46,31.93,164.6,319.3,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1090,15,16.46,31.93,246.9,478.95,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1091,15,17.68,33.9,265.2,508.5,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1091,9,17.68,33.9,159.12,305.1,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1091,10,17.68,33.9,176.8,339,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1092,26,17.63,33.02,458.38,858.52,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1092,22,17.63,33.02,387.86,726.44,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1092,19,17.63,33.02,334.97,627.38,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1093,15,15,33.68,225,505.2,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1093,8,15,33.68,120,269.44,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1093,11,15,33.68,165,370.48,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1094,19,7.56,17.35,143.64,329.65,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1094,16,7.56,17.35,120.96,277.6,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1094,16,7.56,17.35,120.96,277.6,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1095,25,15.1,27.51,377.5,687.75,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1095,13,15.1,27.51,196.3,357.63,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1095,17,15.1,27.51,256.7,467.67,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1096,18,6.3,15.47,113.4,278.46,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1096,15,6.3,15.47,94.5,232.05,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1096,16,6.3,15.47,100.8,247.52,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1097,2,6.27,11.51,12.54,23.02,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1097,9,6.27,11.51,56.43,103.59,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1097,4,6.27,11.51,25.08,46.04,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1098,33,9.88,21.53,326.04,710.49,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1098,14,9.88,21.53,138.32,301.42,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1098,14,9.88,21.53,138.32,301.42,bookstore_inventory
7/1/2020,YYC-WH,YYC-DT,BK1099,23,11.86,27.23,272.78,626.29,bookstore_inventory
7/1/2020,YYC-WH,YYC-NW,BK1099,14,11.86,27.23,166.04,381.22,bookstore_inventory
7/1/2020,YYC-WH,YYC-SE,BK1099,11,11.86,27.23,130.46,299.53,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1000,28,8.09,18.92,226.52,529.76,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1000,18,8.09,18.92,145.62,340.56,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1000,18,8.09,18.92,145.62,340.56,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1001,20,10.75,24.49,215,489.8,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1001,17,10.75,24.49,182.75,416.33,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1001,8,10.75,24.49,86,195.92,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1002,23,15.1,31.89,347.3,733.47,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1002,10,15.1,31.89,151,318.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1002,13,15.1,31.89,196.3,414.57,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1003,13,14.35,28.58,186.55,371.54,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1003,7,14.35,28.58,100.45,200.06,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1003,16,14.35,28.58,229.6,457.28,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1004,13,7.85,19.61,102.05,254.93,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1004,6,7.85,19.61,47.1,117.66,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1004,9,7.85,19.61,70.65,176.49,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1005,20,15.79,33.13,315.8,662.6,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1005,14,15.79,33.13,221.06,463.82,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1005,13,15.79,33.13,205.27,430.69,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1006,19,8.69,18.39,165.11,349.41,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1006,17,8.69,18.39,147.73,312.63,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1006,10,8.69,18.39,86.9,183.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1007,10,8.69,16.64,86.9,166.4,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1007,11,8.69,16.64,95.59,183.04,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1007,5,8.69,16.64,43.45,83.2,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1008,15,12.44,29.31,186.6,439.65,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1008,13,12.44,29.31,161.72,381.03,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1008,10,12.44,29.31,124.4,293.1,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1009,21,13.12,29.99,275.52,629.79,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1009,14,13.12,29.99,183.68,419.86,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1009,15,13.12,29.99,196.8,449.85,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1010,21,12.96,25.33,272.16,531.93,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1010,10,12.96,25.33,129.6,253.3,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1010,9,12.96,25.33,116.64,227.97,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1011,17,7.1,13.19,120.7,224.23,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1011,14,7.1,13.19,99.4,184.66,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1011,15,7.1,13.19,106.5,197.85,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1012,35,16.53,37.63,578.55,1317.05,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1012,17,16.53,37.63,281.01,639.71,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1012,14,16.53,37.63,231.42,526.82,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1013,24,9.19,20.75,220.56,498,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1013,9,9.19,20.75,82.71,186.75,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1013,10,9.19,20.75,91.9,207.5,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1014,30,7.55,15.03,226.5,450.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1014,20,7.55,15.03,151,300.6,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1014,20,7.55,15.03,151,300.6,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1015,12,16.66,41.08,199.92,492.96,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1015,15,16.66,41.08,249.9,616.2,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1015,10,16.66,41.08,166.6,410.8,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1016,10,17.47,33.29,174.7,332.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1016,13,17.47,33.29,227.11,432.77,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1016,11,17.47,33.29,192.17,366.19,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1017,17,16.35,34.38,277.95,584.46,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1017,14,16.35,34.38,228.9,481.32,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1017,11,16.35,34.38,179.85,378.18,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1018,16,15.71,38.65,251.36,618.4,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1018,9,15.71,38.65,141.39,347.85,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1018,7,15.71,38.65,109.97,270.55,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1019,13,13.86,29.02,180.18,377.26,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1019,13,13.86,29.02,180.18,377.26,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1019,8,13.86,29.02,110.88,232.16,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1020,11,12.61,28.33,138.71,311.63,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1020,15,12.61,28.33,189.15,424.95,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1020,6,12.61,28.33,75.66,169.98,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1021,22,7.04,14.63,154.88,321.86,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1021,9,7.04,14.63,63.36,131.67,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1021,11,7.04,14.63,77.44,160.93,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1022,24,10.9,21.71,261.6,521.04,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1022,14,10.9,21.71,152.6,303.94,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1022,12,10.9,21.71,130.8,260.52,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1023,25,10.47,26.06,261.75,651.5,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1023,19,10.47,26.06,198.93,495.14,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1023,8,10.47,26.06,83.76,208.48,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1024,25,9.12,19.03,228,475.75,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1024,18,9.12,19.03,164.16,342.54,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1024,13,9.12,19.03,118.56,247.39,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1025,19,14.68,35.61,278.92,676.59,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1025,14,14.68,35.61,205.52,498.54,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1025,14,14.68,35.61,205.52,498.54,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1026,21,11.95,23.43,250.95,492.03,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1026,13,11.95,23.43,155.35,304.59,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1026,15,11.95,23.43,179.25,351.45,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1027,21,6.97,13.59,146.37,285.39,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1027,10,6.97,13.59,69.7,135.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1027,14,6.97,13.59,97.58,190.26,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1028,28,8.64,15.74,241.92,440.72,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1028,16,8.64,15.74,138.24,251.84,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1028,17,8.64,15.74,146.88,267.58,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1029,28,14.2,32.04,397.6,897.12,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1029,25,14.2,32.04,355,801,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1029,21,14.2,32.04,298.2,672.84,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1030,12,6.91,14.22,82.92,170.64,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1030,11,6.91,14.22,76.01,156.42,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1030,13,6.91,14.22,89.83,184.86,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1031,35,16.21,38.99,567.35,1364.65,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1031,20,16.21,38.99,324.2,779.8,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1031,14,16.21,38.99,226.94,545.86,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1032,17,11.94,25.45,202.98,432.65,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1032,7,11.94,25.45,83.58,178.15,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1032,12,11.94,25.45,143.28,305.4,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1033,23,11.77,29.16,270.71,670.68,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1033,14,11.77,29.16,164.78,408.24,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1033,10,11.77,29.16,117.7,291.6,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1034,11,13.11,25.3,144.21,278.3,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1034,3,13.11,25.3,39.33,75.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1034,13,13.11,25.3,170.43,328.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1035,28,15.9,38.29,445.2,1072.12,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1035,14,15.9,38.29,222.6,536.06,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1035,14,15.9,38.29,222.6,536.06,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1036,10,10.17,23.83,101.7,238.3,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1036,13,10.17,23.83,132.21,309.79,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1036,12,10.17,23.83,122.04,285.96,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1037,20,14.14,33.08,282.8,661.6,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1037,10,14.14,33.08,141.4,330.8,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1037,9,14.14,33.08,127.26,297.72,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1038,11,12.79,30.59,140.69,336.49,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1038,10,12.79,30.59,127.9,305.9,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1038,4,12.79,30.59,51.16,122.36,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1039,19,9.2,21.46,174.8,407.74,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1039,8,9.2,21.46,73.6,171.68,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1039,5,9.2,21.46,46,107.3,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1040,24,16.54,37.02,396.96,888.48,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1040,8,16.54,37.02,132.32,296.16,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1040,7,16.54,37.02,115.78,259.14,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1041,28,15.57,29.46,435.96,824.88,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1041,18,15.57,29.46,280.26,530.28,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1041,4,15.57,29.46,62.28,117.84,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1042,17,13.9,25.34,236.3,430.78,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1042,19,13.9,25.34,264.1,481.46,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1042,9,13.9,25.34,125.1,228.06,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1043,19,16.21,39.63,307.99,752.97,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1043,9,16.21,39.63,145.89,356.67,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1043,15,16.21,39.63,243.15,594.45,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1044,23,16.41,36.62,377.43,842.26,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1044,29,16.41,36.62,475.89,1061.98,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1044,8,16.41,36.62,131.28,292.96,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1045,38,14.5,34.18,551,1298.84,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1045,17,14.5,34.18,246.5,581.06,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1045,16,14.5,34.18,232,546.88,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1046,16,16.04,34.28,256.64,548.48,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1046,11,16.04,34.28,176.44,377.08,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1046,6,16.04,34.28,96.24,205.68,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1047,21,14.37,27.05,301.77,568.05,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1047,13,14.37,27.05,186.81,351.65,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1047,9,14.37,27.05,129.33,243.45,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1048,29,14.16,26.73,410.64,775.17,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1048,23,14.16,26.73,325.68,614.79,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1048,16,14.16,26.73,226.56,427.68,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1049,15,13.42,30.6,201.3,459,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1049,10,13.42,30.6,134.2,306,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1049,5,13.42,30.6,67.1,153,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1050,13,15.03,31.58,195.39,410.54,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1050,11,15.03,31.58,165.33,347.38,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1050,7,15.03,31.58,105.21,221.06,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1051,22,7.9,15.33,173.8,337.26,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1051,14,7.9,15.33,110.6,214.62,bookstore_inventory
8/1/2020,YYC-WH,YYC-SE,BK1051,9,7.9,15.33,71.1,137.97,bookstore_inventory
8/1/2020,YYC-WH,YYC-DT,BK1052,16,16.57,35.53,265.12,568.48,bookstore_inventory
8/1/2020,YYC-WH,YYC-NW,BK1052,17,16.57,35.53,281.69,604.01,bookstore_inventory
